household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
nonelderly_childless_hh,percentiles_91_95,1979,118600.0,1100.0,119700.0,100.0,31400.0,88300.0
nonelderly_childless_hh,percentiles_91_95,1980,116900.0,1300.0,118200.0,100.0,31600.0,86600.0
nonelderly_childless_hh,percentiles_91_95,1981,117800.0,1300.0,119100.0,100.0,32600.0,86500.0
nonelderly_childless_hh,percentiles_91_95,1982,117500.0,1500.0,119000.0,0.0,30200.0,88900.0
nonelderly_childless_hh,percentiles_91_95,1983,121200.0,1500.0,122700.0,100.0,30000.0,92800.0
nonelderly_childless_hh,percentiles_91_95,1984,130200.0,1400.0,131700.0,100.0,32000.0,99800.0
nonelderly_childless_hh,percentiles_91_95,1985,128600.0,1400.0,130000.0,100.0,32000.0,98000.0
nonelderly_childless_hh,percentiles_91_95,1986,135800.0,1300.0,137200.0,100.0,34000.0,103300.0
nonelderly_childless_hh,percentiles_91_95,1987,138400.0,1400.0,139800.0,100.0,35500.0,104300.0
nonelderly_childless_hh,percentiles_91_95,1988,141100.0,1500.0,142600.0,0.0,36300.0,106400.0
nonelderly_childless_hh,percentiles_91_95,1989,143000.0,1800.0,144800.0,100.0,36700.0,108200.0
nonelderly_childless_hh,percentiles_91_95,1990,139600.0,1700.0,141300.0,100.0,36000.0,105400.0
nonelderly_childless_hh,percentiles_91_95,1991,137100.0,1800.0,138900.0,100.0,35400.0,103600.0
nonelderly_childless_hh,percentiles_91_95,1992,140200.0,2000.0,142200.0,200.0,35700.0,106700.0
nonelderly_childless_hh,percentiles_91_95,1993,141800.0,1900.0,143800.0,200.0,36600.0,107400.0
nonelderly_childless_hh,percentiles_91_95,1994,142300.0,2000.0,144300.0,200.0,37200.0,107300.0
nonelderly_childless_hh,percentiles_91_95,1995,147100.0,1800.0,148900.0,200.0,38900.0,110300.0
nonelderly_childless_hh,percentiles_91_95,1996,152900.0,1900.0,154800.0,100.0,40600.0,114400.0
nonelderly_childless_hh,percentiles_91_95,1997,158800.0,2300.0,161100.0,200.0,42500.0,118800.0
nonelderly_childless_hh,percentiles_91_95,1998,165700.0,1600.0,167300.0,200.0,44100.0,123400.0
nonelderly_childless_hh,percentiles_91_95,1999,172100.0,1700.0,173800.0,200.0,46300.0,127700.0
nonelderly_childless_hh,percentiles_91_95,2000,176000.0,1800.0,177800.0,200.0,47000.0,131100.0
nonelderly_childless_hh,percentiles_91_95,2001,170700.0,1700.0,172400.0,300.0,44200.0,128600.0
nonelderly_childless_hh,percentiles_91_95,2002,166100.0,2200.0,168300.0,200.0,41800.0,126800.0
nonelderly_childless_hh,percentiles_91_95,2003,169900.0,2200.0,172100.0,300.0,40900.0,131500.0
nonelderly_childless_hh,percentiles_91_95,2004,175500.0,2100.0,177600.0,200.0,42300.0,135500.0
nonelderly_childless_hh,percentiles_91_95,2005,185200.0,2200.0,187400.0,400.0,44800.0,143000.0
nonelderly_childless_hh,percentiles_91_95,2006,187900.0,2400.0,190300.0,300.0,45800.0,144800.0
nonelderly_childless_hh,percentiles_91_95,2007,195100.0,2100.0,197200.0,300.0,47000.0,150500.0
nonelderly_childless_hh,percentiles_91_95,2008,186700.0,2300.0,189100.0,400.0,43200.0,146200.0
nonelderly_childless_hh,percentiles_91_95,2009,181500.0,3100.0,184600.0,400.0,41300.0,143700.0
nonelderly_childless_hh,percentiles_91_95,2010,183300.0,3300.0,186600.0,400.0,42600.0,144400.0
nonelderly_childless_hh,percentiles_91_95,2011,187400.0,2700.0,190100.0,300.0,42300.0,148100.0
nonelderly_childless_hh,percentiles_91_95,2012,190300.0,2700.0,193000.0,400.0,43800.0,149600.0
nonelderly_childless_hh,percentiles_91_95,2013,195200.0,2300.0,197600.0,300.0,48100.0,149800.0
nonelderly_childless_hh,percentiles_91_95,2014,200800.0,2300.0,203100.0,500.0,50500.0,153100.0
nonelderly_childless_hh,percentiles_91_95,2015,206800.0,2300.0,209000.0,600.0,52100.0,157500.0
nonelderly_childless_hh,percentiles_91_95,2016,207700.0,2700.0,210400.0,800.0,52300.0,158900.0
nonelderly_childless_hh,percentiles_91_95,2017,214800.0,2400.0,217200.0,600.0,53600.0,164100.0
nonelderly_childless_hh,percentiles_91_95,2018,220000.0,2100.0,222100.0,600.0,52600.0,170100.0
nonelderly_childless_hh,percentiles_91_95,2019,226700.0,2600.0,229300.0,800.0,54500.0,175500.0
nonelderly_childless_hh,percentiles_96_99,1979,171300.0,1000.0,172300.0,100.0,48000.0,124400.0
nonelderly_childless_hh,percentiles_96_99,1980,166500.0,1200.0,167700.0,100.0,47400.0,120300.0
nonelderly_childless_hh,percentiles_96_99,1981,166600.0,1100.0,167800.0,100.0,47800.0,120000.0
nonelderly_childless_hh,percentiles_96_99,1982,167000.0,1600.0,168600.0,100.0,43400.0,125300.0
nonelderly_childless_hh,percentiles_96_99,1983,171400.0,1600.0,173000.0,100.0,42400.0,130700.0
nonelderly_childless_hh,percentiles_96_99,1984,187100.0,1200.0,188300.0,100.0,45100.0,143300.0
nonelderly_childless_hh,percentiles_96_99,1985,189000.0,1300.0,190300.0,100.0,46800.0,143600.0
nonelderly_childless_hh,percentiles_96_99,1986,205200.0,1500.0,206700.0,100.0,50800.0,156000.0
nonelderly_childless_hh,percentiles_96_99,1987,202700.0,1300.0,204000.0,100.0,54300.0,149800.0
nonelderly_childless_hh,percentiles_96_99,1988,209900.0,1700.0,211600.0,100.0,55200.0,156600.0
nonelderly_childless_hh,percentiles_96_99,1989,214600.0,1700.0,216300.0,100.0,56000.0,160400.0
nonelderly_childless_hh,percentiles_96_99,1990,207700.0,1700.0,209400.0,200.0,54300.0,155300.0
nonelderly_childless_hh,percentiles_96_99,1991,204500.0,1600.0,206100.0,100.0,53900.0,152300.0
nonelderly_childless_hh,percentiles_96_99,1992,209900.0,1700.0,211600.0,100.0,55600.0,156100.0
nonelderly_childless_hh,percentiles_96_99,1993,210500.0,1900.0,212400.0,100.0,57200.0,155400.0
nonelderly_childless_hh,percentiles_96_99,1994,217100.0,1900.0,219000.0,200.0,59700.0,159400.0
nonelderly_childless_hh,percentiles_96_99,1995,227100.0,1500.0,228600.0,200.0,63200.0,165500.0
nonelderly_childless_hh,percentiles_96_99,1996,235500.0,1400.0,236900.0,200.0,65800.0,171300.0
nonelderly_childless_hh,percentiles_96_99,1997,249800.0,1700.0,251500.0,200.0,70200.0,181500.0
nonelderly_childless_hh,percentiles_96_99,1998,262800.0,1600.0,264400.0,200.0,73700.0,190900.0
nonelderly_childless_hh,percentiles_96_99,1999,275500.0,1600.0,277200.0,300.0,78400.0,199100.0
nonelderly_childless_hh,percentiles_96_99,2000,282400.0,1700.0,284100.0,200.0,80700.0,203600.0
nonelderly_childless_hh,percentiles_96_99,2001,266600.0,1500.0,268100.0,200.0,73100.0,195300.0
nonelderly_childless_hh,percentiles_96_99,2002,255400.0,1900.0,257200.0,100.0,68100.0,189200.0
nonelderly_childless_hh,percentiles_96_99,2003,263600.0,2100.0,265600.0,200.0,67200.0,198700.0
nonelderly_childless_hh,percentiles_96_99,2004,278200.0,1700.0,279900.0,200.0,71500.0,208600.0
nonelderly_childless_hh,percentiles_96_99,2005,298000.0,2100.0,300100.0,300.0,77400.0,223000.0
nonelderly_childless_hh,percentiles_96_99,2006,311300.0,1800.0,313100.0,300.0,81700.0,231700.0
nonelderly_childless_hh,percentiles_96_99,2007,321700.0,1800.0,323500.0,300.0,82900.0,240900.0
nonelderly_childless_hh,percentiles_96_99,2008,297300.0,1700.0,299000.0,300.0,74400.0,224800.0
nonelderly_childless_hh,percentiles_96_99,2009,280300.0,2400.0,282600.0,400.0,69300.0,213700.0
nonelderly_childless_hh,percentiles_96_99,2010,288200.0,2500.0,290800.0,300.0,72900.0,218100.0
nonelderly_childless_hh,percentiles_96_99,2011,295200.0,2000.0,297200.0,300.0,72500.0,225000.0
nonelderly_childless_hh,percentiles_96_99,2012,310000.0,2000.0,311900.0,300.0,78000.0,234200.0
nonelderly_childless_hh,percentiles_96_99,2013,313300.0,1900.0,315200.0,200.0,83800.0,231600.0
nonelderly_childless_hh,percentiles_96_99,2014,326800.0,1700.0,328600.0,400.0,88800.0,240100.0
nonelderly_childless_hh,percentiles_96_99,2015,338400.0,1600.0,340000.0,600.0,91900.0,248700.0
nonelderly_childless_hh,percentiles_96_99,2016,336100.0,2100.0,338200.0,700.0,91100.0,247800.0
nonelderly_childless_hh,percentiles_96_99,2017,353600.0,1800.0,355400.0,600.0,95700.0,260300.0
nonelderly_childless_hh,percentiles_96_99,2018,361500.0,1600.0,363200.0,600.0,91200.0,272600.0
nonelderly_childless_hh,percentiles_96_99,2019,374200.0,1800.0,376000.0,700.0,95300.0,281400.0
nonelderly_childless_hh,top_1_percent,1979,551700.0,800.0,552400.0,100.0,193000.0,359500.0
nonelderly_childless_hh,top_1_percent,1980,536400.0,1000.0,537500.0,100.0,177100.0,360400.0
nonelderly_childless_hh,top_1_percent,1981,521200.0,1000.0,522200.0,100.0,158700.0,363600.0
nonelderly_childless_hh,top_1_percent,1982,581600.0,1300.0,583000.0,100.0,158300.0,424800.0
nonelderly_childless_hh,top_1_percent,1983,585300.0,1600.0,586900.0,0.0,157300.0,429700.0
nonelderly_childless_hh,top_1_percent,1984,667500.0,1600.0,669100.0,100.0,181200.0,488000.0
nonelderly_childless_hh,top_1_percent,1985,736800.0,1700.0,738500.0,100.0,193000.0,545600.0
nonelderly_childless_hh,top_1_percent,1986,889400.0,1200.0,890600.0,0.0,220600.0,670000.0
nonelderly_childless_hh,top_1_percent,1987,740700.0,1800.0,742500.0,200.0,225600.0,517100.0
nonelderly_childless_hh,top_1_percent,1988,948200.0,1900.0,950100.0,200.0,272100.0,678200.0
nonelderly_childless_hh,top_1_percent,1989,871100.0,1700.0,872800.0,200.0,245000.0,627900.0
nonelderly_childless_hh,top_1_percent,1990,918900.0,2000.0,920900.0,200.0,255900.0,665200.0
nonelderly_childless_hh,top_1_percent,1991,785000.0,1900.0,786900.0,200.0,230800.0,556400.0
nonelderly_childless_hh,top_1_percent,1992,888100.0,2000.0,890100.0,100.0,265000.0,625200.0
nonelderly_childless_hh,top_1_percent,1993,824700.0,2100.0,826800.0,300.0,275200.0,551900.0
nonelderly_childless_hh,top_1_percent,1994,879800.0,1600.0,881400.0,300.0,305600.0,576100.0
nonelderly_childless_hh,top_1_percent,1995,932700.0,2300.0,935000.0,200.0,325800.0,609400.0
nonelderly_childless_hh,top_1_percent,1996,1039700.0,1000.0,1040700.0,100.0,364100.0,676700.0
nonelderly_childless_hh,top_1_percent,1997,1236300.0,1100.0,1237400.0,100.0,421100.0,816500.0
nonelderly_childless_hh,top_1_percent,1998,1411200.0,1500.0,1412700.0,200.0,463600.0,949300.0
nonelderly_childless_hh,top_1_percent,1999,1414600.0,1000.0,1415700.0,100.0,466500.0,949300.0
nonelderly_childless_hh,top_1_percent,2000,1528800.0,1400.0,1530200.0,300.0,498000.0,1032500.0
nonelderly_childless_hh,top_1_percent,2001,1197800.0,1200.0,1199000.0,200.0,387300.0,811800.0
nonelderly_childless_hh,top_1_percent,2002,1042800.0,1600.0,1044400.0,400.0,333300.0,711500.0
nonelderly_childless_hh,top_1_percent,2003,1097000.0,1300.0,1098300.0,300.0,333500.0,765100.0
nonelderly_childless_hh,top_1_percent,2004,1332700.0,1300.0,1334000.0,200.0,402400.0,931900.0
nonelderly_childless_hh,top_1_percent,2005,1698600.0,2200.0,1700800.0,300.0,516900.0,1184200.0
nonelderly_childless_hh,top_1_percent,2006,1773000.0,1800.0,1774800.0,300.0,531300.0,1243800.0
nonelderly_childless_hh,top_1_percent,2007,1703200.0,1200.0,1704400.0,400.0,486900.0,1217900.0
nonelderly_childless_hh,top_1_percent,2008,1455400.0,1400.0,1456800.0,200.0,415600.0,1041400.0
nonelderly_childless_hh,top_1_percent,2009,1198100.0,1400.0,1199500.0,400.0,349300.0,850600.0
nonelderly_childless_hh,top_1_percent,2010,1266800.0,1400.0,1268200.0,500.0,374500.0,894200.0
nonelderly_childless_hh,top_1_percent,2011,1285800.0,1300.0,1287100.0,400.0,376700.0,910900.0
nonelderly_childless_hh,top_1_percent,2012,1607300.0,1700.0,1609000.0,600.0,464800.0,1144800.0
nonelderly_childless_hh,top_1_percent,2013,1382000.0,1200.0,1383100.0,500.0,461700.0,921900.0
nonelderly_childless_hh,top_1_percent,2014,1529700.0,900.0,1530600.0,600.0,511700.0,1019500.0
nonelderly_childless_hh,top_1_percent,2015,1539900.0,1000.0,1540800.0,700.0,510800.0,1030700.0
nonelderly_childless_hh,top_1_percent,2016,1526200.0,1700.0,1527900.0,600.0,503300.0,1025200.0
nonelderly_childless_hh,top_1_percent,2017,1710000.0,1400.0,1711400.0,1300.0,549100.0,1163700.0
nonelderly_childless_hh,top_1_percent,2018,1867900.0,1400.0,1869400.0,600.0,577500.0,1292500.0
nonelderly_childless_hh,top_1_percent,2019,1776400.0,1000.0,1777300.0,600.0,542400.0,1235500.0
